tweet,y
RT @khayadlanga: “There are too many leaders who claim solidarity with Madiba’s struggle but do not tolerate dissent from their own people.…,2
Nothing  unless your there to be typical racist black liar savages committing crimes against his fans.,2
@CalibrePress ... https://t.co/Ov5eH0WdFm ... what's a psychological game for you ended up being death for  ...,2
I pray you will RIP  .Your death was a tragedy.Pray the spirit of our lord Jesus will rain down upon the hatred and violence.,0
+1“@DavidAnsara: no such thing as a benevolent dictator. Development requires fair institutions and upholding of rights of citizens.,1
Defeat cannot dishearten me. It can only chasten men. I know that God will guide me. Truth is superior to man's wisdom.,2
Republicans support the police. Democrats support police killers. Simple choice.   https://t.co/f46nTLqNAZ,1
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/n9C4EahLsA,1
Anybody on  are as racist as who they're speaking against end oppression of humanity and intelligence,1
Blame everything but systematic police misconduct for Baltimore's sad state....   https://t.co/R2B0PS7Vby,1
I get protesting for injustice but all respect was loss in the name of  when it turned into riots,2
RT @JamieRoss7: I had no idea until today how much right wing men on Twitter cared about gender equality in the Middle East. https://t.co/g…,2
@PepsiCanada    Not watching Halftime because of Beyoncé. She is anti-police and racist.,2
"@GovMikeHuckabee tells me  ""does not honor the life of Freddie Gray. It desecrates his life and is an insult to his memory""",2
"RT @deray:  was stopped for ""running unprovoked upon noticing police presence."" Baltimore Police later killed him. America.",1
Some are assholes and some are doing their job.,2
True Equality means that  http://t.co/e1qyhCvv9A http://t.co/i9jbGbRmfY,2
I will always say ALL LIVES MATTER! Respect the law. Respect the police. Respect yourself.,0
@feliciababy161 hate you!,2
Please support honest convos on social justice issues: http://t.co/ZUS890h3Ph,2
"@spooney35 @Cigarvolante @cspanwj I think I mostly err on the side of paying more than I have to. I'm not going to try and ""trick"" the IRS",2
if media outlets replayed the injustice as much as they replay the riots would people have the same disgusted response? 🍃,2
RT @shreyasnrao: This is the kind of BS that enrages me to the core! Corrupt regressive immoral practices destroying dreams n lives of 12 y…,2
"RT @antoniodelotero: ""donald trump is the president you have to respect him"" 

me: https://t.co/2DPxC3H3IZ",2
They don't respect you? Fuck em... keep it moving.,2
@TheSophTaylor @TheJasonTaylorR @RileyTaylorRP *Smiling at you* I am glad you deserve to be happy,2
RT @HaroldItz: CNN = Cops News Network,2
RT @IJM: Every act of kindness helps. On  give the gift of RESCUE: http://t.co/D5ibiaNU2k.  http://t.co/NErNgUW6re,0
what  innocents and businesses get hurt cause of people who dont have a clue,1
"Of course  Shep, you self righteous, dangerously politically correct fraud posing as a fair journalist.",2
Justice for Alton Sterling,0
@SkyNews  Respect   please,2
"Selective Compassion on The ""V"" Word https://t.co/l8PYy3GK1G",0
Dear God protect and shield us all,0
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,1
RT @paigealexa_: it hurts my heart that people can do such terrible things,1
"https://t.co/2250OQtyII
Even with all the attention on  abuse lately there is still new instances",2
RT @tedzsmyth: Dan at @colbysawyer is voting for climate justice and gender equality. What are you voting for?   https://…,2
Who knew people felt such empathy for police vehicles?,2
That whiteboy yesterday who called me smug when I corrected him: racism isn’t humiliation but rape,1
RT @gavi: Wondering where to begin? This brief history can kickstart your World Immunisation Week https://t.co/LyuUrz8QNw @VaccinesToday,2
"in Solidarity with  -  Day2
   http://t.co/5hdW63uT3P",0
Peace and Love http://t.co/6nXCCWzDnM,2
Respect everyone. Selfless act of hate are cruel and unnecessary. We all walk this earth.,0
@FoxNews @ORiellyFactor Sad about last 2 killings - now this...😢   https://t.co/2254FBeUEk,1
"Perfect nonviolence is the highest bravery. Nonviolent conduct is never demoralizing, cowardice always is.",0
No love in the depraved heart of the city,1
Praying my daughters stay out of harms way.....  lord have mercy 🙏😳,0
The true teachings of Christ  we wouldn't kill each other,1
https://t.co/3zYhE2w49I,2
@TaharkaBros Bmore  organizers/CBOs working on issues in support of justice for,0
The Necessity Of Empathy To Break The Cycle Of Fear-Driven Violence https://t.co/KG7iscRMeG,1
Boston/Roxbury solidarity with  @deray http://t.co/OvhToHGoAi,2
@MooreonPolitics that group grew from lack of empathy 4 others. Trump gave them public courage to hate while  remains silent.,0
End violence by ending the rhetoric inciting violence,0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/NqtAHXQcNx,1
"The LORD is watching everywhere, keeping his eye on both the evil and the good.  Proverbs 15:3 NLT",0
"@TwerkitlowMinaj Uh, yes. I'd venture to say hundreds brutally murdered are cared about more than your fake hurt feelings.",1
@pj6969pj justified racism,2
...The country has made its choice and we must all respect that. This is the essence of democracy.,2
https://t.co/Y2mR0reOuQ,2
I somewhat understand rioting and destruction as a method of shock and awe but the theft is inconsistent w/ message,1
All respect to @thegame and @SnoopDogg,0
Letter to patriots https://t.co/g3BPij8p3E,2
And now we allow the crowds to line up ON the track. 10 min away from the women's elite race  http://t.co/KfvhUu7NUG,2
"If you choose to be a police officer, you have a responsibility to uphold justice and treat everyone equal.",0
Bishop D. Strong of SCCC and myself and LWIC worshiping together on Black Solidarity Sunday,0
@markalanb They are liars and crooks and the represents truth and justice which is just an obstacle to Raping of America 2.0,1
@JAMESJEFFERSONJ @rk70534 @ExposeTPP @HelenRosenthal  TPP  plan  http://t.co/6Ihe2mqa07    INJUSTICE,2
Continue their legacy by promoting freedom of expression in a peaceful ✌️ manner,2
RT @Souidos: From revolutionary  in   solidarity with     http://t.co/…,2
"RT @TeenWitchTia: Buck Showalter, manager of the Baltimore Orioles on race.  http://t.co/15P46JM2V0",2
"Resistance, rebellion and results: 

https://t.co/TX3Q81m00q

  https://t.co/cjwLW09Wa8",2
The Department of Defense is presently accused of tolerating a culture where sexual abusers are unpunished and promoted.,1
@MLB complete disrespect for the game. @JoeyBats19 should be ashamed. Act like a professional.,2
Why Salesforce believes in equal rights for all. http://t.co/GMKvm3aJRh http://t.co/XK5jkTjhos,2
Let's protect life from conception to natural death. &lt;3   https://t.co/ZDFg6jZhrp,0
Sanctity of Life Sunday -  http://t.co/IYfIcfeUPb,2
RT @byefeIicia: kill them with kindness 😋👌🏾 they hate that 😂,2
Stand for justice not division.,0
exposes the hypocrisy of  http://t.co/HRMe1A1jsH,2
"@AveryNJesmer YES, systematic racism is an issue, a huge one. But ppl like me saying  want to help victims of many injustices",2
"Race, gender, sexuality, and religion don't matter. A life is a life. All human beings matter",0
Or helplessness or a disconnect from the political process    https://t.co/nAQ24x3gcT,2
RT @BmoreBloc: The White Baltimore and Black Baltimore after curfew. Can you tell the difference?   http://t…,2
Be a beacon of light in dark times     http://t.co/Dv0pmhKqzr,2
"Why are we silent about the  in which 3 young people died?     http://t.co/uWWeysm8h8""",1
RT @AVAETC: Do you know about  Stay awake.,2
"Yes RT @arthur_affect:Do ppl who change  to  run thru a cancer fundraiser goin""THERE ARE OTHER DISEASES TOO""",2
"RT @YNPierce: My, God...a severed spine?? What is the difference between brutality/excessive force and torture?",1
@g8torgrrl @John_D_Blackman @NoMoreDon8 @RillyKewl Yeah.  Where are the  folk to tell    to obey orders?,2
"of all the friends, comrades and fellow warriors for compassion I've met because of @Twitter",2
@MarocHorus the absurdity of calling  racist is nothing short of shameless and wanton stupidity.,1
"Such tragedy and ruin in  Such frustration, anger and violence in  So hard to watch. What to do?",1
What's  gonna do to show solidarity with  and,2
RT @LadyTigers02: Bury⚰my❤️ so I want hurt again💯,1
@VachonShelley Secret Garden: An Inky...unt and Coloring Book is now on sale for $18.49 at Amazon. Product page: http://t.co/VxMXUwkBS1,2
To die in excruciating pain and despair is to regret being born. Birth-regret is the cruellest emotion of all.,1
To me God is Truth and Love God is Ethics and Morality God is Fearlessness.,2
"100s die in Nigeria, No COVERAGE. NAACP bombed...No COVERAGE. Terror attack in France..World-wide mourning...ya  *End Sarcasm",2
👮🏻👮🏿  https://t.co/tp9vcDG7pW,2
"RT @marlene116: I'm sorry if it is elitist to say but, could media please show some disrespect for willful ignorance again! @MSNBC @CNN @CB…",2
"Min.  America's criminal justice system must be abolished: 

https://t.co/HBLGyxyWw3

 https://t.co/HtS0qjsT8a",2
RT @RockawayYouth: Redirected our 250-mile march to D.C. to stand in solidarity w/ the family of   http://t.co/tr…,2
"Another liberal tradition Icewater in veins for warriors, patriots Only respect fringe folk heroes.  https://t.co/e8NQ2sMrEu",2
"RT @Author_Carmen: @Wildfang135 LOL! That's a different answer!!! I hope not, though. Since that's not what I usually write. :)",2
The next time someone says  refer to these 5 paragraphs  http://t.co/y5R3CLUqZp,2
it hurts EVERY day....   https://t.co/QFAAZLNf27,1
This violence is destructive to everyone and brings justice to no one.Rethink it.  Praying for peace.,1
Justice for,0
"All my interactions with police have been fantastic, you know why? I'm respectful and obey police officer commands.",2
"RT @realFredDoug: @realDonaldTrump ""Those who profess to favor freedom and yet deprecate agitation, are men who want crops without thunder…",2
Heart has not hurt like this in a long time. Very sad days.,1
Halls           https://t.co/H611F3bHbd,2
"Genuine reparations by the oppressor, and true forgiveness by the oppressed https://t.co/hkltbiwiLu  http://t.co/2l8KKGbcx2",0
Julia and Jack Stone  from E.F Benson's The Room in the tower  http://t.co/psygb2ZBXC,2
"Here we go! This is how inderstanding, compassion and healing begins!  because  https://t.co/cHHAobprOF",0
"RT @SavannahTardi: ""Success is to know Jesus completely and obey Him fully."" - @rodneyfouts @NORTHchurch",2
"Criminal justice system needs reform, but those issues are fundamentally tied to jobs, education, credit. @CivilRights",2
The  stands in solidarity with      http://t.co/KYFmGfWn41,2
"Equality Celebrated and that's great, however racism is still an ongoing problem!   https://t.co/yFPdCro9Nz",2
Teach your children to respect and love themselves. Life is Good.,0
"Ok, here we go, will  respect the curfew",0
@RBatNWdogrescue @BowBunnyRescue @BeCrueltyFree  https://t.co/ughY02SWNO,0
@MayorOfAssnton FALSE - LIES- PROPAGANDA - DIVISION- CHAOS- LIES- DECEPTION,2
RT @MikeWJZ: Video:  rally marches to BPD HQ @cbsbaltimore http://t.co/iaTFlBmpY7,2
Nichiren daishonin buddhism,2
"How often do you find yourself saying ""I'm not sure how this code *ever* worked""?",2
RT @MuhdDarazo: Nothing justifies crimes like the oppression of Batoul Sa'ad,0
"Like, REALLY!

It's like saying, ""Omg, that house is on fire! Quick, grab a flamethrower!""",1
".@BaltimorePolice will enforce the 10 p.m. curfew, but have a ""wide range of discretion"" how they enforce it",2
"Respect all races and obey the law. Easy, peasy. Anyways, here's some cute pups for you to ""aww"" at! https://t.co/Oe3FUGIkJh",0
ask for justice   corruption exposed be a voice for,2
@chelsmnatividad fav fav fav,2
RT @P0TUS: Is there no place to condemn both police violence of the type inflicted on  and the citizen violence of,1
https://t.co/dk1saq84DN,1
@nohiddenmagenta @KirstenPowers Don't understand why people seek gov't permission to violate ten commandments.,1
@DatNiggaStoff black girls pussy http://t.co/DdRoLqr8in,2
Stand in solidarity     http://t.co/JsdN7fGzQS,0
"Surah 22 Al-Hajj, Verse 38:
Surely Allah will defend those who believe; surely Allah does not love any one who is unfaithful, ungrateful",2
"Good job @foxandfriends !!  matter 👮💙 the mob mentality of  is outrageous, at best. Liars and racist",2
@hproudy Me too. Her and Morgan are both acting like idiots right now.,2
Once people realize that  the world might start changing...,0
When people as why hurt innocent people by NOT  I ask why discriminate against   and  folk?,1
@ladygaga  ...Black lives...white lives..yellow/blue lives..Life is sacred..Let's not lose this SENSE of the SACREDNESS =LIFE,2
RT @janlovesword: Being merciful is contagious and spreads the fragrance of the Lamb (Who prayed that God would forgive His persecutors and…,2
this is what the community wants. PEACEFUL PROTEST. justice for   https://t.co/TvJighh1Qn,0
"Allaah SWT detests disunity. That should be enough for us to unite, let go of our differences and accept the universal Haqq Qur'an and Sunnah.",2
@lindieface right its too funny.... they only hurt themselves now,1
"Engagement, education, empathy",0
RT @audreycnn: @ChrisCuomo conversations with @RepCummings are the most thoughtful discussions on  and what's happening in Balt…,2
"RT @nyarondia: Sad that  will continue to suffer due to  and  
 https://t.co/3MwV6EASrx",1
Don’t use your circumstances as an excuse to be sour. Start moving forward. This is a new day. You have an... http://t.co/PHH7Y5CIWQ,2
I'm tired of people complaining about big issues without actively trying to change it or even giving an alternate solution.,2
Is this what equality means? SMH.,1
Photo: Currently in NYC: Solidarity w/ Ferguson  http://t.co/64ipeultSG,2
RT @keithellison:  hurts housing. http://t.co/bl8vZOIjbH,1
Why wouldn't they riot in such a corrupt society?,2
Another unarmed black man in America: Justice Department launches police probe after  death http://t.co/bpq6xkAC7H,2
"""We want justice but we want justice in the right way,"" says @TheRevAl",0
The Disgusting SCAM Behind  Brutally Exposed https://t.co/Cp7SaGKPgs,1
"RT @AlyJohnsonKurts: ""When justice and environmentalism split, that's when they conquer us,"" Kat Taylor, married to @TomSteyer.  http…",2
Shame Australia.... Lynette Daly's horrific death @theprojecttv,1
@DanScavino @Denise7Berry @realDonaldTrump Respect and Appreciation are character traits of DT.,0
@Thisthingwedo nooooooooo... NO. BTW I do know how to call squirrels by sound,2
RT @TJColonials: TJ Boys Tennis - 2015 Capitol Conference Champions!!!! http://t.co/UL783sBgPw,2
RT @OutFrontCNN: There were “memes” saying ‘Everybody purge today’ a reference to movie lawlessness -  @justin_fenton  http:…,2
Demanding justice for  thousands marched peacefully through  yesterday. http://t.co/zyTQ0HdmoH @BaltimoreBrew,0
We're not thugs nor animals. We're human fucking beings that want justice for  and a system that does right by us @MayorSRB.,2
"@sophiequus @sophiequus hmm, what about  that kill innocent ppl? typical, corrupt organization",2
Is financial integrity important today? http://t.co/rKNB8VO531,2
.@FOP3 Attorney: Officers acted reasonably. No one injured or caused harm to  Have grave concern about prosecution of officers,2
"The purpose of human life is to serve, and to show compassion and the will to help others. 
  https://t.co/3rZVXXHPbX",0
RT @thesabcat: It is fitting that as the GOP goes full KKK that they silence a fellow senator and civil rights icon to protect a craven big…,1
"""Injustice anywhere is injustice everywhere""🙏🙏🙏 http://t.co/5VIR057lPE",2
RT @MamphelaR: @ZackieAchmat @mediawc @IqbalSurve we were proud to stand with @r2kcampaign and other activists to protect press freedom @Ag…,2
@ParalegalGeorge @newsmax real lives have been lost and they weren't all black,2
You are suppose to protect and serve. Not kill and put fear in hearts.,0
equitable justice is the only way to ensure security,1
"@frankhowell7911 
I love how you call him tramp. He deserves no respect",2
Respect for and obedience to OUR laws required to prove one believes  and,0
In Solidarity     http://t.co/j6qLQJxtIn,0
"RT @DrSTLT: Hate multiplies hate,
violence multiplies violence,
in a descending spiral of destruction...
DMLK",1
"I just CAN’T stop those negative thoughts. Well, maybe…like this. Have compassion for them. https://t.co/ngIKoW3GWm @NYTimes @TimeStats",0
"RT @MUBAWAHADA1: Enough is enough! 
Justice delay justice denied.
 
@MBuhari @SpeakerDogara @POTUS @ihr…",2
"I'm so ashamed and embarrassed to be white right now. White people murder innocent POC and then have the audacity to tweet """,0
"A conversation about race relations, policing, equality and justice in the U.S. @abc6  https://t.co/2Ud8UCF3BK",2
Facebook poker cheats http://bit.ly/facebookcheatsf,2
"""what we see is that some lives matter more than others"" says Judith Butler on what's wrong with  https://t.co/vzUDUhh9gH",2
our friendship in a picture...HBD MEGGY ❤️ https://t.co/o9yRs3Raya,2
Little sis got a point though ya'll only want to use  to bring down  but got nothing to say when it matters,2
"@TamburaRunner what sucks, in this day an age, anyone amazing you question their legitimacy. That's what these cheats do. It blows.",2
https://t.co/zFVdoKEhkg,2
"Here's a idea

1) Obey the law
2) Don't act like a thug
3) Show respect

Then maybe u won't get shot?😎😲",2
"Women in Business QandA: Sabrina Parsons, CEO of Palo Alto Software http://t.co/6I0J7eikjO http://t.co/3YZEtfOUNd",2
Cops are killing black men and raping black women. This has got to stop! @MHPshow    https://t.co/3RyMr0Fhf2,1
"Those who protest injustice by visiting injustice on others do not understand justice, and are degrading their nominal cause.",2
EXPECTATIONS VS REALITY: TECHNOLOGY + SOCIAL MEDIA: https://t.co/srt8WAEDM6 via @YouTube,2
The only sensible action against systematic abuse is often the violent disagreement with those empowering such system,2
RT @zellieimani: The police won't dismantle itself. It must be dismantled by the people.,2
"equality
 equity
(11)",2
Faithfulness is somehow much more precious than a cheesy romance,2
RT @cristinalaila1: 🇬🇧Muslims scream 'We F-ing hate you!' 'Muslims are taking over!' as Christians march by https://t.co/0955q6wyYX https:/…,2
"RT @AriBerman: The conservative activists who convinced SCOTUS to gut Voting Rights Act failed to invalidate 'one person, one vote' https:/…",2
Congress decides to get serious about tracking police shootings http://t.co/JAfoSxxaBj 👏👏    😃,0
"Racism is a sin problem, not a skin problem",1
Justice for Sandra !!    https://t.co/2POQCq4aUJ,2
Each and every one of us is an order follower away from being a,2
"@thesavoyshow you are a massive fukcwit actively promoting and condoning mass murder and violent extremist ideology🔫

 🇺🇸👍",1
My heart breaks with so much senseless loss of life..let's pray for unity and respect for all people regardless of culture,1
Black Lives Matter= Communist Coward Gay Anarchist Deceivers.  (VIDEO) http://t.co/ZDJvTXcDLE http://t.co/pNRqVVLki5,2
Good night. God Bless and protect you all.       https://t.co/zTMM6VGotJ,0
Patriot Strength Club tonight 5:30pm Mapleton       http://t.co/4zZsrYZwee,2
@GlenDivo but can feel pain when the Dr. Kills it - defend their life too Mr. Human Rights,2
The United States of Oligarchy and Anarchy - https://t.co/wXLVuCnd1x     RT http://t.co/gO5Mp8xFba,2
Photoset: babyplies87: Beautiful red pussy http://t.co/HdjsjYxqOj,2
RT @ShawSportsNBA:  - natural diaster.  -man made diaster. Sadness and tragedy in both but really hurts differently,1
@ChloJee love you!!!! :D,2
Respect and tolerate others.,0
"@Ikumar7 @AmityUni we are not protesting against amity university . We are protesting against amity law school Delhi , GGSIPU",2
A righteous man knows the rights of the poor; a wicked man does not understand such knowledge. - Proverbs 29:7,0
RT @NYjusticeleague: On our way to Western District Police Department in Baltimore. We stand w/  family.,2
"==&gt;&gt;For Blacks, Christianity disempowers; induces a sense of moral inferiority;… https://t.co/xUAA5GLoN7",2
https://t.co/HWHTKT27pt,2
Support our brave  Take care of our selfless  Protect The Ppl!  https://t.co/0SpcPu0M36,2
"Do  ... Even with the death penalty, which most who will suffer are black?",1
"Resistance, rebellion and results: 

https://t.co/TX3Q81m00q

  https://t.co/cjwLW09Wa8",2
"Before  Police officer Edward R. Bender kills Thomas Broadus, February 21, 1942 https://t.co/kYJxXjdaSJ",1
RT @xxPrettyLashe_: I'm Done With It All 👐,2
Love and Peace,0
"""18 years of high-volume systemic cheating and all I get is this stupid Belk Bowl ring."" - Debbie C",2
Thx4follow😊 @IlchiLee Living Cruelty Free shows compassion can extend to humans and animals https://t.co/kUGGetkeaz,2
Video: US Justice Department To ‘Work Harder’ on Enforcing Civil Rights Laws http://t.co/DQEGHajeQY,2
"RT @janlovesword: All who ignore their conscience wreck their faith, but those who train it through Scripture and obedience learn to know G…",2
@minnis500 love u💛💛,2
Message on Mt. Olive Freewill Baptist Church's ROCK.We love our community support!   https://t.co/jeohRu7bkm,2
Can the humanization of blackness occur at this rate? When will our humanity outshine the oppressors veil of silent torture.,1
Too many people are showing sympathy for everyone involved in the  instead of showing any sympathy for,2
@rorman_harlan 63% of Americans believe @realDonaldTrump  committed sexual assault. He's a filthy predator of young women,1
lets continue to pretend that all lives matter when the inequality and injustice clearly says otherwise 👎🏾,1
@seanhannity being his usual racist self tonight using anonymous person to blame  death on Freddie Gray.,2
RT @kimdaceywbal:  funeral scheduled this morning at New Shiloh Baptist Church in north  @wbaltv11  http://t…,0
RT @chrissyteigen: Ignorance without malice isn't something I can be offended by.,2
"@island_Bonbon  show and prove it by standing with  against Cop brutality, Racism, injustice and Opression",2
"It ill becomes us to invoke in our prayers the blessings of God, if we in turn will not practice compassion towards our fellow creatures.",0
"RT @dubiousrhetoric: Ugh twitter is so political now, almost like there's a severe threat to our constitutional democracy and people, like,…",1
Racist shooter made endless false charges of racism going back 15 years.,1
@nzayed07 @oc_f1fan @SHINER3LIMA @rayyoosheh Heartbreaking to see such wanton disregard for human like.,1
"RT @ClayTravis: It takes a special kind of asshole to rip cops after this summer's targeted assassinations by racist ""protesters."" Well don…",1
I'd like to see the police have a protest against the disrespect of the citizens they protect.,1
when straights stand up to oppression. Like  it's important to disguise discrimination with hypocrisy,2
Within This Article Are Many Dog-related Tips You Need - http://t.co/Ke2V38F6XF,2
"Injustice and Cruelty shouldnt be tolerated in anywhere! 
      http://t.co/OZP6TU2pgy",0
"@AHSFX is the reason for my attachment to ghosts , serial killers and psychopaths .",1
How the hell did  die of a spinal injury?: http://t.co/ytadq8Tcfo,2
"@Emma_Allman ""one nation, under God,  with Liberty and justice for all. Amen""",2
This is what compassion looks like!   https://t.co/XfROfjEq1b,0
cruel but funny https://t.co/yadwBuPp0N,1
Thank God for @larrywilmore and @NightlyShow for speaking truth on  - it's a shame we have to turn to satire for sense!,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/c7ojV4V4P4,2
RT @pwoodreporter:  stepfather: let us have peace in the pursuit of justice,0
I am so sorry to any one who has suffered a loss do to any kind of hate crime...,0
"One nation, indivisible with liberty and justice for all 🇺🇸 🙏🏻

   https://t.co/zkdrCQnphf",0
Patriotism and the human spirit at work.   https://t.co/gfdQ0jpRbe,2
When white ppl tweet  lol  https://t.co/0SDPsMlI89,2
11am - @tinathewriter muses over the evils in society vs. actual Hell http://t.co/zTBP91WKzA,2
When we keep letting unrest go we get chaos sometimes it's useful but destruction and stupidity are not,0
RT @teedoee: You can really tell how much you mean to someone when yall not on good terms.,0
"...that respect is earned, not Burned.
 

@tedcruz",2
RT @janlovesword: People whose idol is their mind cannot grasp godly mysteries but those who know and trust Holy Spirit search them out lik…,2
@Tmyers28 @BleacherReport This man needs to be locked up before more poor innocent balls gets harmed,1
@ETCanada it's the irrelevant trying to be relevant in a burn this B_* down award show.,2
Eradicate hate by performing acts of kindness.   and compassion defuses anger.,2
AND  ... Why must it be one or the other?,0
My heart hurts for this senseless loss of life.    http://t.co/A0U4FyvTel,1
"RT @_greenlove_: Tomorrow, 6pm:  protest in solidarity with   http://t.co/3Rpco1I9dA",2
caring for holocaust survivors. https://t.co/LCWAKcrbfX,0
"@ShepNewsTeam  you Dumb Asshole! Stop politicizing/editorializing what is supposed to be ""Hard News""",2
RT @NoFrackLancs: We took our fracking fight to Number 10: shame a dirty political agenda overruled a democratic council decision,2
Slaves of Allah walk on earth in humility.When the foolish address them they reply with gentleness and peace  25:63,0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/6zRf2AobXN,1
"The scriptures of Christians, Mussalmans, and Hindus are all replete with the teachings of Ahimsa.",2
The insidious violence of  http://t.co/vxc4h5NndI http://t.co/euWxwrjsx1,1
May mankind learn to actually be kind men to all of mankind in my lifetime! Amen. 🙏,0
"""@ezraklein: Baltimore's horrifying ""rough rides"": http://t.co/I9gZ1JDqEP…""",1
RT @GeeSpiff: My Mets are a problem this year!!! I told you niggas! 10 in a row.,2
They're saying  to suppress  in solidarity with our black brothers and sisters https://t.co/Y0uJm1l62Z,2
Sanctity of Life Sunday is fast approaching.    LISTEN: http://t.co/ikcV2nHt58,2
All lives matter decal https://t.co/OqQuCwxO72,2
"I cannot intentionally hurt anything that lives, much less fellow - human beings, even though they may do the greatest wrong to me and mine.",0
All of a sudden he hurt himself?,1
RT @JHay97: Absolute morons protesting in baltimore... destroying local businesses that did absolutely nothing to deserve it..,2
There is remarkable diversity in the arguments anti-gay marriage advocates presented to the Supreme Court. http://t.co/RHE4zzRZqv,2
solidarity,2
RT @faboluson: You can be outraged by the extrajudicial killings of black men and condemn these riots. Wrong is wrong.,1
.@HillaryClinton  acts as a counter-point to  effectively denying the existence of that social inequality,2
"I am a proponent of civil disobedience and logic driven protest only; not non/ irrational violence, pillage and mayhem!",1
We want justice now.   http://t.co/eTWiCwobB3,0
"Rally, prayer vigil planned for  Thursday: http://t.co/jgvAV1ZBeX",0
"In life, we need someone to teach us, love us, hurt us, protect us. In a way, to help us to be a better person.",0
RT @janlovesword: Only the merciful grow full of God's Spirit. People who are vindictive do not know the Truth.,2
If I see anything that says  I'm dragging you across the TL.,1
ALL WE WANT IT EQUAL RIGHTS AND JUSTICE   http://t.co/Y1Wk2FCgC6,2
"Depraved-heart murder is ""acting in gross negligence with a callous disregard for human life."" http://t.co/Zl2YOfkLOd",1
and  ! Equality for all  and  .,2
"RT @Timeforareset: 2/ glory with exceeding joy,To the only wise God our Saviour, be glory and majesty, dominion and power, both now and eve…",2
do something and restore the faith in humanity,0
RT @cmkshama: I stand in solidarity with  protestors demanding justice for  http://t.co/zvPx4vAYwE,2
Support and Pray for Law Enforcement   https://t.co/H6dWNilm69,0
You swear like I'm ungrateful omg.,2
"@pramilaj Pramila Jayapal supports privileged, racist thugs who hate free speech and illegally trespass on a speaker's podium",1
RT @ClassicRockerz: @stonesinthe60s I guess wearing sunglasses was too obvious. 😎,2
"“If you obey all the rules, you miss all the fun.” – Katharine Hepburn",2
"Sadness and tragedy. When compassion and outrage is equally felt for both innocent groups, then we know  and",1
"We live in a sad, cruel world!",1
@OANN such needless hatred and tragedy...,1
Let's hope for Peace for all 2016 the Year Compassion Wins  https://t.co/TL4EKEDVeq,0
A convicted felon's actions don't represent all those protesting the very real problems of discrimination and violence.,2
"But u, Lord, r a compassionate and gracious God, slow to anger and abounding in love and faithfulness (Psalm 86:15)",0
"Follow, love and RESPECT 
and His most beloved 

 
  🙏🙏 https://t.co/tkGhcQOGZi",0
"RT @AkilahObviously: New rule: If  upset you more than police misconduct and murder, then you have to stop pretending to lov…",1
RT @YoungBLKRepub: Let some of the good stuff go viral for a change!  http://t.co/9ZVNKJG3Ts,2
@HeatherAntos love it!,2
RT @GeekGirlCon: Ida B. Wells was a civil rights and women's rights activist. Today was her birthday. -kh http://t.co/BlAV1hYxwl,2
"Justice is the birthright of every human being. 

Min @LouisFarrakhan

https://t.co/ngHm1X5BV5",2
New look 😜💇💎 http://t.co/Od7egp0hnN,2
Justice for   😞,2
RT @Model_adeshina: I’m bawling my eyes out. 15 year old son to  crying immensely and exclaims “I want my daddy” https://t.co…,0
RT @TinaDupuy: NYT throwing some SHADE about window coverings. https://t.co/TsOszf6h2V https://t.co/PshawttB0y,1
Loving the Unity,0
@waff48 a coward did this.,2
RT @zalfette: when you stop listening to someone talking and then they ask you a question and you're  just like http://t.co/UOFpx1kMoc,2
"bc the injustice is unbearable, the ignorance unbelievable.",1
"RT @leahmcelrath: This is Trump telegraphing an intent to weaken or abolish judicial power if (when) there is a terrorist attack:

https://…",1
"A protest to fight against injustice and violence
They'll surely hear us now,as we embrace the silence",0
The Christian life begins when we love God back.,2
Disgusted by the senseless acts of gun violence tonight...,1
"Democrats provoking riots, stalkers with hate campaign against police.   https://t.co/b5GZdSaP0V",1
"Let's practice Care, Compassion and Concern for all life.",0
RT @CrowsonFromABC2: A  man hospitalized following his arrest is dead. @Knightfromabc2 is live on  @ABC2NEWS  h…,1
So the plot thickens...I do not condone killings and to me  but advocating violence has consequences https://t.co/FD7lbD6zQ2,1
"The only morally acceptable, sane worldview is the one that protects all preborn  from harm and death.&gt;BEF",0
"RT @UnLuckyLuciano0: *uses Bee filter* ""Finally I can just Bee myself"" @MeowATTHEW clownin bro lmao",2
Ignorance is assuming all white cops are racist pigs that are out to kill black people   https://t.co/UEZM3g66hd,0
I had a feeling shit was gonna hit the fan again tonight. They're throwing shit at the police again. Smh.,1
"Guess people show what they really care about at some point!!!  

Police must obey the same law they hold us accountable for!",2
"Great as the Buddha's contribution to humanity was is restoring God to His eternal place, in my humble opinion,",2
in solidarity w/  We love you!    http://t.co/krRTRU0rWo,2
@feministculture @bethanylynnxoxo  ? Why be devicive?,2
"@BenJDConroy Also, major policy of my local FF candidate is to ""reduce the unfair inheritance tax"". The wealthy looking after themselves.",2
