tweet,y
RT @ConstantLiya: So proud to stand as a  ally to the  movement w/ @TheRAC and @jufj   http://t…,2
Oh dear  is like the sexual orientation privilege version of  for goodness sake people!,2
Hillary's BFF!   Babies!      https://t.co/BTiE46cUfS,2
"Such tragedy and ruin in  Such frustration, anger and violence in  So hard to watch. What to do?",2
Does Islam demand my allegiance or death? If yes a holy war in USA inevitable. Gods pawn.,2
Enough is enough...This blatant injustice needs to stop.,2
Who hurt you?? https://t.co/ZqwyerTrua,2
@michelekirkBPR @PatriotCzar @BIZPACReview The truth can hurt sometimes.,2
"RT @ReignOfApril: Words mean things. They're saying the same thing, but the impact is very different.   http:…",2
Bunch of ignorant uneducated rude provocative racists.      https://t.co/tYAemgbnkS,2
Justice is colorblind.,2
god bless @insomniacookies,2
"RT @EllahieCooking: Remember those imprisoned4their beliefs as if you were their cellmateandcare4who suffer harsh treatment,as you are allONE…",2
And me nah sleep yet  https://t.co/b4S2FOij7X,2
@DMVBlackLives Hypocrite Americans!      https://t.co/2jpsujTLZT,2
"RT @drumbeats4peace:  346th killed by police in 2015 April 19th. 

Gray was killed in a van by Baltimore PD.  http:…",2
"""Funny how people preach anout non violence, violence doesn't solve a thing, but proudly support their troops.""-Shawde Banks",0
RT @RockawayYouth: Redirected our 250-mile march to D.C. to stand in solidarity w/ the family of   http://t.co/tr…,2
WE must  2stop Violence and Division in America.   Respect Good Law Enforcement  but stop,1
"@mimmymum @KatrinaR47 @WipeHomophobia @WipeTransphobia ""phobia"" does more ""oh I understand, they suffer from fear""...",2
I'm rooting for equality,2
"&gt;&gt;&gt; &gt;ONLY IN DECEMBER&lt;&lt;&lt;&lt;
Order our gigs and we will duplicate it for the same price! Spread the word!  https://t.co/5tYGwyvboX",2
@drgoddess It should just be  .. how petty to pout about   knocking  off the mainstream.,2
Disciplined nonviolent protest is not a cause of violence it is an alternative to violence  @djolder   @BrianLehrer,2
"I keep saying a revolution is coming. Too many blacks, women, poor hurt by systemic injustice",0
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,0
Look forward: On @wusa9  @mikehydeck will go more in depth on  and other police custody deaths in,0
"""We're committed to working with US to mutually enforce trade restrictions on those disobeying trade laws and environmental regulations"" -DM",2
This is what institutionalized racism will do!,2
Equality of justice.,2
RT @AmboFOAM: The agitated psychiatric or substance affected patient: never restrain without sedating. Dangerous and inhumane.,2
is a fraud and a sham distorting a valid end (ending police brutality) with race nonsense,2
"= demand for their humanity
 = denial of systematic racism
 = refusing accountability",0
Sanctity of Life Sunday is fast approaching.    LISTEN: http://t.co/ikcV2nHt58,2
@ChloJee love you!!!! :D,2
@RevJJackson @Lucretius4 he would be saddened to see the racial hatred and injustice that still exists.,2
"EQUALITY 
FOR ALL.



 


 http://t.co/KHOqnuaraP",2
Racism. Forgiveness. Understanding. Can we get there? Comments. SHARE IF YOU AGREE.   https://t.co/Du753g7zPu,2
Equality means equality for all!      https://t.co/qj9Z4RHq92,2
He deserved that embarrassment for all the whinging he's been doing. Really hate Arsenal's petulance.,2
RT @ItsJoshPeck: Whoever decided I look like a young Pablo Escobar is my hero. https://t.co/SbVN6No0E9,2
Speak out against injustice    http://t.co/nLy8OogQFX,2
"""""The greatest discovery of my generation is that human beings can alter their lives by altering their attitudes of mind."" - William James""",2
Universal police disrespect towards people:    https://t.co/OjyxxALFE2,2
"Witness says  tried to injure himself, but questions remain http://t.co/TJgQfeujBb http://t.co/RgGYRIJKMI @RT_com",2
"Q1 for  Gorsuch:

Does the Constitution ever say that corporations are people, or deserve the same constitutional r… https://t.co/CYSNTW8HXu",2
@peaceday @4BLISSmusic @Music4PeaceSD  Respect your unwavering fight for  and believing  https://t.co/CZBZMUI1Y9,2
"Father God Protect Us All !! 
 💙",2
"Nobody deserves to die as cruel as Trayvon, the people in Orlando or Alton Sterling because",2
For those who suffer from state    http://t.co/xCMfzT9YIJ,2
RT @tiziumi: I thank God for all His love and kindess especially to our overall servants @BroEliSoriano  *^_^* http://t.co/D…,2
Who will arrest and prosecute these terrorists cops?,0
"RT @brittwilson98: Alexa: ""my spirit animal is a sloth""
Maddie: ""what's Mallorys spirit animal""
Alexa: ""a bitch... ya know a female dog""",2
"@OpBerkeley @YourAnonGlobal 
 and deserve justice",2
“It is the sheer ugliness and banality of everyday life which turns my blood to ice and makes me cringe in terror.” -Jean Lorrain,2
"Obey the law, respect others. Don't look for a stupid reason to raise hell!  http://t.co/oFGcw6y2PI",2
RT @AlveenerR: May Allah punish you @GovUmarGanduje  by oppressing my friend,2
When adults don't no the proper way to act or respect people in authority😒😔,1
A bunch of racist hypocrites,2
End the hate used to sell wars hate that condemns marginalized and poor people to death.,2
"War is the destruction of all human values, the final realization of the wealthy's sick desire to destroy the people.",2
RT @_youngbri__: Don't disrespect me and think I'm not gonna disrespect you .. foh wit that shit.. people can never take what they dish out…,0
@VachonShelley Secret Garden: An Inky...unt and Coloring Book is now on sale for $18.49 at Amazon. Product page: http://t.co/VxMXUwkBS1,2
@ebrew79 you just want to fight and not find a solution. I'll pray no innocent people get hurt by looters.,2
Justice for   🙏🏻,2
Genuinely expressing gratitude towards all of the courageous policemen/women who enforce the law and keep us safe everyday.,2
"@ViceAnonNews @YourAnonNews 

Is it true? Is that Nazi your friend @CassandraRules? Wow! If so, u really betrayed a LOT of us who trusted u",2
"“@teejayflow: ""@Gypsy_Problemz:   a life devoid of soul is no life at all” PREACH",2
https://t.co/1McuTKNk1M,2
"wasn't tasered, @BaltimorePolice deputy commish says: http://t.co/6YfqamqWvn",2
"When do we rally to support not breaking the law, respecting authority and for the lives of every officer ever killed on duty?",2
"Engagement, education, empathy",2
📷 Christian values done.  done. Pro-life done. All the right wing compassion amounts to... https://t.co/PvvTKx3sqM,2
"Dems boo God, praise deserters, coddle  , pretend terrorists don't exist, and refuse to say  https://t.co/KU33ffSbcd",0
SOGAA stands in solidarity with the PEACEFUL protesters who are demanding  for  https://t.co/UzmcwU1tSo,1
RT @Criticl_feed: Christian hatred of homosexuals is part of a dangerous political agenda https://t.co/T0Fmxsv224 New Read!,2
"If you choose to be a police officer, you have a responsibility to uphold justice and treat everyone equal.",2
Justice for Samuel Dubose,2
city cops don't even respect the dead. No need for all of this aggression on the day of  funeral. Despicable!,2
"Do  for real? -----&gt;  Boko Haram is deadlier than ISIS, but nobody cares because they kill Africans https://t.co/AuBeM5eFjG",2
Every charity wants you to feel compassion for the cause they Promote but how about Human support!,2
It’s official: Trump is taking his voter fraud myth to the White House — with real consequences https://t.co/qTCTEXkQaV vía @voxdotcom,2
INNOCENT PEOPLE DO NOT DESERVE TO DIE BECAUSE OF STEREOTYPES OF RACE OR OCCUPATIONS!!,2
"RT @karunanundy: She was not partisan nor a power seeker, but Pakistan's State, non-State actors can't stand dissent   http:/…",2
A random act of kindness at the Crestview Cracker Barrell: http://t.co/E2GY8rj8BG,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/2V6luFie1c,2
RT @audreycnn: @ChrisCuomo conversations with @RepCummings are the most thoughtful discussions on  and what's happening in Balt…,2
"Hogan basically says: ""we won't tolerate destruction of property. Destruction of black lives, tho, is fine""",0
"“And as they did eat, he said, Verily I say unto you, that one of you shall betray me.”
Matthew 26:21 KJV https://t.co/n6b95DeV7v",2
"but how does blocking traffic, causing damage and ruining the holidays honor and make  ?",0
"RT @lukebroadwater: Baltimore Fire Department's official estimate is 1,200 protesters in the plaza at City Hall",0
Yes... because  https://t.co/qjEDmfpuNZ,2
A man who fears no one on earth would consider it troublesome even to summon up anger against one who is vainly trying to injure him.,2
"RT @AriBerman: The conservative activists who convinced SCOTUS to gut Voting Rights Act failed to invalidate 'one person, one vote' https:/…",2
"A protest to fight against injustice and violence
They'll surely hear us now,as we embrace the silence",2
@lindieface right its too funny.... they only hurt themselves now,2
LOOK       How much more proof do you need? https://t.co/Nbu0JirrTe,2
equality peace N love,2
Can't wait! Hope to see a breathtaking crowd standing in solidarity to support    https://t.co/YbKchf3DC3,2
"Chaos or community?
        
           @CivilRights",0
Equality and justice for ALL Americans. 46 yrs later the struggle continues. 1968 vs 2014 http://t.co/QD6WWq6Fms,2
"RT @wewillnotbebeat: Police union accuses clergy of ""crucifying"" officers.  Excuse me,  is the one w/ injuries more like crucif…",0
"""Give peace to the war on the streets""

Quit the 

 you selfish and racist pricks",2
@bvanished Racist coward supporting racist cowards. Hope u need police some day and noone shows  https://t.co/N4HD0wShet,2
"Terrorism, hatred, killings and injustice hurt us all, says Shanterra Randle-Brown.  @NazarethCollege",2
.@cnn @wolfblitzer  U should be ashamed of ur sensational insensitive coverage of Balto based on inuendo and poor conjecture.,2
"“The difference between misery and happiness depends on what we do with our attention.” ― Sharon Salzberg, Loving Kindness",2
RT @Souidos: From revolutionary  in   solidarity with     http://t.co/…,2
@ChadDarnell he lived above,2
RT @freedomgirl2011:  No one in media or government cares if they hurt any school children today. https://t.co/GEkMKGFtnC,0
"@amnesty @nytimes If you are truly for justice and equality, defend the rights of innocent children in their mothers' wombs.",2
Islam and LGBT solidarity rally  (@ Hartford Gay and Lesbian Health Collective - @hglhc) https://t.co/HDbeyaGbqN,2
RT @RVAwonk: Your organization fights against women's reproductive autonomy. Women can't have economic freedom without reproductive freedom…,2
"RT @deray: The family of  has hired the lawyer Billy Murphy. If you know Baltimore, this is big. http://t.co/gJtq2afGKb",2
@revshiz passing out communion bread as we pray for peace walking through north central baltimore,2
Unbearable sin of omission @nytimes. An attempt to erase/ignore other cultures? - http://t.co/TLKEfTBBJe,2
"For He made Him who knew no sin to  be sin for us, that we might become the righteousness of God in Him.
1corin5v21💕",2
don't blame the protestors blame the superiors who manipulate and allow injustice to happen.,1
@MarcellaTF I too am sickened by the dehumanization of preconceived human beings.    http://t.co/rZn65CTdAA,2
"Justice for the innocent, justice for all people. A familiar sight isn't it?   http://t.co/kyZAYGWD01",2
"If you want to build a business with momentum, you need speed! 

https://t.co/qXwyX1zmZ1 https://t.co/BeCdKfW4T3",2
"""Shame that you have a minority of people"" ruining peaceful protests with violence and looting Batts  http://t.co/uYEzbJrIsi",0
@DallasPD  Being alive is a blessing . What happen to love thy neighbor. Killing will always destory Treat all with respect,2
Faith in humanity destroyed.,2
@RedNationRising @PressSec I can only imagine the pain a 3 day old human life must suffer when murdered...,2
I love smoking in bed right before i go to sleep,2
RT @LeslieMac: We  today on Day 7 for  who passed away this am after being beat by police @NYjusticeleague,0
EQUALITY is INCLUSIVE not EXCLUSIVE!!! http://t.co/gxM4sAB02D,2
"@RobinHoodTax @Sedona_333 thank you holy father.  candidates have lost their souls to inhumane, dirty profits and values",2
Killing isnt the answer but find out the whole story before passing judgement rather than seeing the edited crap on the web,2
"I was gonna ask why you're not out there with them, but then i saw your prof says   smh https://t.co/eDGuPvunt1",2
killing teenagers SOOO often. Police brutality and violence in America is absolutely disgusting,2
@JosiahMcElroy All mst obey laws of cvl socty. Brown was NOT inncnt and died attmptg 2 mrdr anthr hmn being!  @blackrepublican,1
RT @MotherJustice: Sometimes the ultimate act of political resistance is taking care of oneself and living fully.    http…,2
you recognize minorities are victims of unfair judicial system.  you want to deflect criticism of whites.,2
"Yeah, I'm prejudice....against ignorance 🙄",2
"RT @SavannahTardi: ""Success is to know Jesus completely and obey Him fully."" - @rodneyfouts @NORTHchurch",1
under Obama and his   and  are corrupt as hell!!!  IS a terrorist hate group  https://t.co/muGOTBior4,0
"RT @lukewbarratt: 'Nothing to hide, nothing to fear'. Nothing except the erosion of our civil liberties and the gross disregard of our priv…",2
"i still dont get people who go  on  posters

 ""what about the asians, latinos, and whites?"" ARE YOU FOR REAL",2
One of the best gifts you can give someone is the gift of thanking them for being part of your life.… https://t.co/aSo5dg2fNb,2
Dear humanity  seriously.,2
"""Truth is incontrovertible. Panic may resent it, ignorance may deride it, malice may distort it, but there it is."" Winston Churchill",2
Share your passion for human rights with Empowerment League this semester!   https://t.co/3EhQU7kObK,2
@worldvisionusa amen. God bless,2
Obama and his cronies are responsible for this mess. Impeach that bastard!    is a bitch,0
Birmingham Solidarity Protest PhotoCred: @highlyfe22    https://t.co/n8zetSRWJc,2
family attorney Billy Murphy: justice doesn't have a color,1
"But u, Lord, r a compassionate and gracious God, slow to anger and abounding in love and faithfulness (Psalm 86:15)",2
Justice isn't given its demanded no justice no peace - Repost ✊🏾  https://t.co/2roWWo363Q,2
@Thisthingwedo nooooooooo... NO. BTW I do know how to call squirrels by sound,2
RT @JooHyun_Kang: Fams of     - solidarity w- fam.  http:/…,2
"I THANK GOD 4 PEACE, JOY and LOVE 
ALWAYS TRUST GOD WHO SEES ALL!
EVIL DOES NOT GET AWAY! 
IT MAY TAKE A SECOND...BUT JUSTICE COMES!",2
"RT @72HoursPraise: 🎷 Our Eternal God who hath unconditional love and faithfulness
remains steadfast to us 🎷
 https://t.co/6j…",2
"The grace of God brings salvation to ALL people. It teaches us to say ""no"" to godless living and ""yes"" to a God-full life.",2
@BarackObama 150 Christians being slaughtered by ISIS isn't mass violence Mr. President?,2
RT @ShawSportsNBA:  - natural diaster.  -man made diaster. Sadness and tragedy in both but really hurts differently,2
RT @TUSK81: We all know white folks only riot and destroy property for truly righteous reasons.   http://t.co/c1gTmU…,2
These people looting on camera should be charged. It's just stupid-ridiculous to take part in injustices to seek justice.,0
@MSNBC  a bunch rowdy troublemakers intent on chaos with no basis to protest. Should Barrested 4disorderly,1
"@nypost @vannschaffner Report ALL Social Media incitement.  
You may save a life.",0
"RT @ClayTravis: It takes a special kind of asshole to rip cops after this summer's targeted assassinations by racist ""protesters."" Well don…",2
"Finally shaved. Am I transphobic now?

 
No wait,   
Sorry, I meant  https://t.co/BJgXjsLM0J",2
"RT @fergusonaction: ""Years of abuses are every bit as egregious as what the Department of Justice documented in   ht…",2
@AdamIration  Salute! NewReggaeFusion [Mark Balet - Running [Official Video] http://t.co/S2iHf25kWs BornToLove VP Records NY,2
"RT @N_S_Dolkart: War is fine, accidental killing is bad but doesn’t count either (just don’t flee the city or it’ll be legally considered a…",2
@IAmKRSOne and  should meet up cause both are fucking nuts! Supporting    = GET SOME HELP!,2
Wouldn't it be more productive to promote and work to agree,2
Sending all my love to those in NYC and other national demonstrations for standing in solidarity with Baltimore.,0
Of course     Respect ALL Times.,2
ALL WE WANT IT EQUAL RIGHTS AND JUSTICE   http://t.co/Y1Wk2FCgC6,2
"❌DATED 2011☛☛☛High Treason by Obama ET AL 
https://t.co/HIjw8Xy7Y5

🐍USURPERS TAKE NOTE

👮@PhillyPolice  👮",2
"One nation, indivisible with liberty and justice for all 🇺🇸 🙏🏻

   https://t.co/zkdrCQnphf",2
"Gn all..focus on equality for all.. All lives matter, not💁 BLESS..Love yall!!",2
".@BaltimorePolice will enforce the 10 p.m. curfew, but have a ""wide range of discretion"" how they enforce it",2
Saying teaching is matter of moral commitment isn't a sanctimonious statement..has direct effect on self-efficacyand ..Ss achievement. ~Fullan,2
@MLB complete disrespect for the game. @JoeyBats19 should be ashamed. Act like a professional.,2
"@AnnieSwan_NY Bueno, ahí tienes o/",2
Some of the things in my shopping cart. http://t.co/HuwhQ1EhnR,2
Photoset: babyplies87: Beautiful red pussy http://t.co/HdjsjYxqOj,2
"Before  Police officer Edward R. Bender kills Thomas Broadus, February 21, 1942 https://t.co/kYJxXjdaSJ",2
Truth hurts sometimes!      https://t.co/iyEJjf1vD8,2
"Follow, love and RESPECT 
and His most beloved 

 
  🙏🙏 https://t.co/tkGhcQOGZi",2
"RT @DoggedlyBlue:  will remain a stain on US history, the instrument which brought  bigotry nepotism mendacity into hig…",2
lets continue to pretend that all lives matter when the inequality and injustice clearly says otherwise 👎🏾,2
RT @RockawayYouth: Redirected our 250-mile march to D.C. to stand in solidarity w/ the family of   http://t.co/tr…,0
I'd like to see the police have a protest against the disrespect of the citizens they protect.,2
"No no no, F*** you.  Stop dishonoring Dr. King by attempting to reinstitute segregation and division! https://t.co/vYG10fvTL0",2
The only sensible action against systematic abuse is often the violent disagreement with those empowering such system,2
Tired of these police officers abusing their power and authority! You're here to PROTECT the people not bring HARM to them,0
why cant the community and police embrace a transparent police interaction procedure? Ignorance is not bliss.,0
.@FOP3 Attorney: Officers acted reasonably. No one injured or caused harm to  Have grave concern about prosecution of officers,0
Where justice is denied...     http://t.co/uNxkTYy8Vg,2
It takes a true patriot to give justice to our true heroes from the past.,2
@LAJoey86 @SanJoseSharks @warriors @SFGiants if the giants lose that's not a choke,2
RT @AnonPress: Remember who put you in this position. Use your numbers. Don't give them an excuse. Respect their memory.,0
@velveteenrabbi dangerous to weaken idea of justifiable self-defense.,2
"RT @AmyMek: Lib ""Adults"" R Committing Child Abuse -&gt; teaching kids 2 hate and commit violence against the Police!  http://t.co…",2
Why Salesforce believes in equal rights for all. http://t.co/GMKvm3aJRh http://t.co/XK5jkTjhos,2
RT @MikeWJZ: Video:  rally marches to BPD HQ @cbsbaltimore http://t.co/iaTFlBmpY7,2
pease stop the violence and do a peaceful protest.,2
Why wouldn't they riot in such a corrupt society?,2
Saying  means that you don't see the systematic racism and transphobia that's causing the killings of these groups.,2
No Justice   https://t.co/sonZpbH8EI,2
RT @bccbloc:  will be laid to rest tomorrow as a showing of solidarity and respect please wear all black to school.,2
"@SEveningstar @TuxcedoCat @HealHealthcare @NYPDnews The vast majority of law abiding citizens, black or white, do trust them",2
Trust  unfailing      https://t.co/LVqgEIVfTO,2
@SheriffClarke    https://t.co/7ivmK9Y6lv,2
RT @abdoolrazerq: @HQNigerianArmy cowards ..,2
"""@HamzahBargit: What should happen to rooney in January""Kidnapped, tortured , die a slow death according to my TL",2
Boston/Roxbury solidarity with  @deray http://t.co/OvhToHGoAi,2
Turning to the Psalms (Message Translation) captures my prayer life over the last year. I'm tired....,2
DISGUSTING: Corrupt @BaltimorePolice threaten  husband if she pursues justice for   http://t.co/NKPtg9pnB1,2
"Indifferent to Animals, Plants, Robots, Deities, Microscopic Organisms",2
"RT @bccbloc ""We want justice now   http://t.co/ZXUiE8PJth http://t.co/a74NtTV9lo""",2
treat yourselves with respect and others will respect you too,2
It's about humanity and equality   😔🙌,2
AMEN to THIS.  seems to bring out further hatred from the  MORE movement. https://t.co/JEKfL72ULo,2
Is financial integrity important today? http://t.co/rKNB8VO531,2
We must remind the world that Islam is a religion of peace which condemns terrorism.    https://t.co/AWvnDv9W13,2
11am - @tinathewriter muses over the evils in society vs. actual Hell http://t.co/zTBP91WKzA,2
RT @SenatorCardin: After the death of  in  I expect that  will conduct all necessary investigations qui…,2
Wholeheartedly support these protests and acts of civil disobedience and will join when I can!   http://t.co/D8Phc8UakE,0
Little sis got a point though ya'll only want to use  to bring down  but got nothing to say when it matters,2
"""@leahdarrow: Today is Sanctity of Life Sunday. I pray that every single day we fight for the life, dignity and respect""",2
is not a divisive concept.  are terrorists. Obama is a traitor to the people who elected him,0
RT @GeekGirlCon: Ida B. Wells was a civil rights and women's rights activist. Today was her birthday. -kh http://t.co/BlAV1hYxwl,2
"RT @NelsonMandela: ""Basic human rights for all our citizens have to be protectedandguaranteed,to ensure the genuine liberty of every individu…",2
"""18 years of high-volume systemic cheating and all I get is this stupid Belk Bowl ring."" - Debbie C",2
solidarity,2
My heart hurts for this senseless loss of life.    http://t.co/A0U4FyvTel,2
@_imsuckafREE oh fuck no 😭😭😭😭,2
@jtimberlake It's terrible that you have to apologize for showing support and compassion to your fellow man.,2
"YES,   

 is a TERRORIST and HATE GROUP! https://t.co/v3vWQsIAFl",2
"“Therefore, let us offer through Jesus a continual sacrifice of praise to God, proclaiming our allegiance to his name.” Hebrews 13:15 NLT",2
RT @JLMws_com: Extortion vs Taxes:  An immoral act is an immoral act.  Can you spot the difference? http://t.co/E5kCJ7Ckao,2
"RT @enterempire: Corporate Media dictates the subversion and distortion of 

For unfiltered truth https://t.co/k4rusPuSCO http://t.c…",0
"@__prettytrippy BANDMAN - BANK ROLL | ft. ( Certified Red x Tre Factor )|Dir. WETHEPARTYSEAN: http://t.co/lcGOP1emaf "" FULL VIDEO "" OUT NOW",2
@g7ayush Not hatred but condemnation perhaps?,2
So tired of this race shit.Open ur fuckin eyes America.There is corrupt police and corrupt civilians. Stop singling one out.,2
@eNCAnews  the bandwagon of Islamophobia  Respect and Dignity and we Have Peace!   http://t.co/oodjPy3Vjd,2
"OPPRESSION IS oppression 
violence is VIOLENCE and 
Most Importantly",2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/xndAXywhDh,2
"Kyra, you are hurting your cause with foolish comments like that! Graduate and get a job.",2
Praying for Baltimore. It's a shame that people lash out hurting those who are innocent.,2
I believe in democracy,2
"@OutnumberedFNC  ""A dangerous injustice collector."" AKA--&gt; A racist.",2
RT @JYSexton: There are many things to fear from a Trump admin. Crackdowns of liberties. Erosion of institutions. But the pure ignorance is…,2
In solidarity -sdc-,2
https://t.co/8CpoesCk3d,2
Don't be afraid of the enemies who attack you. Be afraid of the friends who flatter you.,2
I posted a new photo to Facebook http://t.co/oVqtPFYOxn,2
"STOP using  !
It adds Insult to the Injury of 

Sadistic White Complex Schadenfreude http://t.co/QekMLhuPSg",2
"@Dutrizac Racism, Sexism and banalisation of violence towards women is not tolerated no more stop spreading hate",2
@DailyMail @Kajubitch The   Anti-Cop Thugs need to STFU and stop the BS!  Obey the Law Stop Violence,0
"@pansygirl1977 Yes, our youth are usually fleeing abuseand neglect. When the come to us, we give them compassion and the tools to succeed.",2
"RT @LightningFDN: .@BriBrows22 surveying the new, much shorter 'do.  https://t.co/HubL91pHSA",2
Video: US Justice Department To ‘Work Harder’ on Enforcing Civil Rights Laws http://t.co/DQEGHajeQY,2
All human life is sacred. Join with us as we observe Sanctity of Human Life Sunday – Jan. 17 https://t.co/cawingv0Ka,2
@bee_hazee  it's crying cus everyone knows it's real age now 😂,2
A lack of of empathy will grow hate,2
and fuck the  movement I'll respect u when u March for the innocent and not thugs https://t.co/FWLXFnib0D,2
keraladubai: Patriots never ending sincere gratitude      http://t.co/ZatqJUMJdq,2
Reading about  and my heart is shattered. When did we as humans get to this point?,2
@RepMikeHonda @IStandWithAhmed @NASA @NASAAmes what a fraud,2
RT @NYjusticeleague: On our way to Western District Police Department in Baltimore. We stand w/  family.,0
What an absolute fuckin disgrace,2
@ABC Instills faith in humanity. Help your fellow man. We are equal.,2
"The purpose of human life is to serve, and to show compassion and the will to help others. 
  https://t.co/3rZVXXHPbX",2
Feeling Helpless Against Police Misconduct and Brutality - http://t.co/F1mhMdBKSN,0
"Bringing into reason, Man's worst Fears and Natural Bigotry http://t.co/SRJBSlwc6O",2
My  just live your lives &lt;3      https://t.co/xAuU4mDtqn,2
If only the people rioting would realize that they were doing more harm then justice,0
"""An agent of gvrmnt, can't place her own religious beliefs above constitutional rights of citizens""http://t.co/3Yu3bZT333",2
JUSTICE FOR ALL RALLY!      http://t.co/ERtjziXQNY,2
"@JudeFeranmi @Lolo_cy The Unitary central power corrupts absolutely. Regardless of who's there, Justice, equity and fairness may be forlorn",2
"Re-tweet to support LOVE over VIOLENCE!
     https://t.co/4lUiMASaxR",2
I'm thinking about  Vs  and wondering where are the videos of unlawful killings... https://t.co/YaogIEQp4o,2
"RT @OpenStack: You heard it right! The  Summit will be returning to Austin, TX in April 2016! http://t.co/6OthLw1SDS",2
"and  by large, have done nothing but fuel the hatred and misguide anger towards law enforcement",0
@chelsmnatividad fav fav fav,2
(2/3) ...another dose of depraved inhumanity lurks in our tomorrows.,2
Good peaceful protest - just wish banners read  “@USATODAY: Mall of America protest police brutality http://t.co/T73HJlULGr”,2
The Mayor needs to do something and protect the city and law abiding citizens,2
@RSherman_25  and its biblical https://t.co/VNKqe6rydb,2
"Let not those grieve you who fall into unbelief hastily; surely they can do no harm to  at all;

 3:176",2
Justice is needed!,2
@PPact You kill human beings and hurt women.,2
@GabbyLeann28 @JoeMcca06955051 Black People feel more hurt than they are. The cause does more bad than good.,2
"@jarrettsleeper Our unconscious brains- we're not even consciously thinking about a lot of what we do, like when driving or handling knives.",2
"Of course  Shep, you self righteous, dangerously politically correct fraud posing as a fair journalist.",2
@fatnutritionist This is one reason why a constitutional amendment guaranteeing the right of all citizens to vote is a good idea.,2
@NZStuff Good gesture but didnt see any solidarity with people being mercilessly killed in Syria,2
Justice for Corey Kanosh  http://t.co/6IC75cGax9 @ACLU @democracynow @CivilRights @joannarothkopf @RachelSmolkin @sbg1 @ap,2
RT @ElNafatyMAbdull: Some of the causes of Nigerians problems are injustice and disrespect for humanity.,2
Law Enforcement Respect by @hassified   https://t.co/kGqfZNGWyg,2
@JustinTrudeau u pander to terrorism sickening coward no respect for lives  https://t.co/8lQW3f0Kah,0
So does anyone know about the white guy that got shot in Oregon by the cops today? Yeah probably not.,2
RT @whathorrorstory: what in sleep deprivation ????  https://t.co/s7fA25OQXn,2
"Respect Police Respect the Law 

     http://t.co/SS0rvshMYn",1
"Involuntary manslaughter, false imprisonment, misconduct in office, assault in 2nd degree, negligence - per officer.",1
"God, we need you bad right now.",2
You are suppose to protect and serve. Not kill and put fear in hearts.,0
God bless the United Sates of America. https://t.co/LHIqqRsr4c,2
@berkeleyside @VivianHo     deserve justice,0
"RT @MichaelaAngelaD: this is what generations of pain, oppression and anger creates ...",2
In solidarity w/ all those demanding to be listened to and asking for justice in Missouri,2
"Stop shooting
Listen with kindness and respect",2
"Read: @LonnaeONeal's ""Bothered by Riots? Where've you been - for decades?"" @washingtonpost   http://t.co/EOHv1vVcRb",2
End the hate used to sell wars hate that condemns marginalized and poor people to death.,2
"Marching in Chinatown up Oliver St, there are ppl still at City Hall needing support",2
Good night. God Bless and protect you all.       https://t.co/zTMM6VGotJ,2
How you know our school is primarily white and conservative: our AIDS mural has  on it... Twice. And no,2
@lala_houston What if u were held accountable for your actions? Imagine havng to suffer consequences for choices YOU make...,2
I respect the people who are doing the  protest the right way.,2
The Inhumanity of the Death Penalty http://t.co/lv3PtQtAlG,2
RT @khayadlanga: “There are too many leaders who claim solidarity with Madiba’s struggle but do not tolerate dissent from their own people.…,0
"RT @naboo_22: 😩RT @SputnikNewsUS: Amid the riot, a dance party has broken out  http://t.co/LHPOijvkX4",2
Stop acting like u care  when @PPact kill many of our ppl  even the most vulnerable in the  not,2
I just got slandered for  by three different races because their issues were 'not the same'. Maybe work together or sth?,2
Praying for my city....sin is the problem...Jesus Christ is Lord and Savior...Turn and believe in Him,2
A horrible act of violence led to a horrible loss of life  https://t.co/tpkUB67p5h,2
"Don't allow divisive tactics of cowards, frauds and liars to pervert the beauty of life. It's a big beautiful Universe.",2
There is nothing civilized about a blood-thirsty civilization engaging in the barbarity of war.,2
Law Enforcement Respect by@hassified Free DigitalDownload      https://t.co/2BJcf4JB1G,1
"@Nightwitch87 poor excuse.  all the time, as do  U obviously want 2 feed antipolice rhetoric. Truth hurts",2
"I don't care what race you are. If you act like this, you're a damn animal.    https://t.co/MxMHXI1C8A",2
RT @Fphrosty: Smoked salmon burger BLT with lemon aioli today @Britts_Pub   @ZagatPhilly @BondfireMedia http://t…,2
"RT @ImranHSarker: BREAKING: GOOD NEWS! All 6 Baltimore police officers are now in custody, mayor's office confirms.  http…",0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/kpv4dfsrqh,2
No Respect  https://t.co/HmQGVSEmIR,0
2help him end  unethical arrogant despotism+all who are aligned2it; if  rules!,2
Teach your children to respect and love themselves. Life is Good.,2
Brutality at the  solidarity march   https://t.co/y2IDJiDKcQ,2
"If our enemies cannot destroy the Movement from without, they are already sending agents to destroy the Movement from within.",2
Batts: Focus on justice not finger-pointing  http://t.co/Hrn2hk0Xai,2
Eradicating racism 101   https://t.co/o5H34pzwRT,2
